number,nickname,wish,point,continuity,total
2204,침착해지기,성적 잘 나오게 해주세요,5,25,48
2203,장칼국수,로또 1등 주세요,5,13,42
2202,단무지무친,눈아 적당히 오라고 했다 ~~,5,1,9
2201,freakbook,8시간 숙면,5,1,12
2200,박정침,로또,5,1,21
2199,원펀맨,ㅊㅊ,5,1,19
2198,제로맥주,여자친구 시험 붙게 해주세요,5,1,4
2197,마하하,오에카키 개설해주세요,5,1,11
2196,지나가는길,ㅊㅊㅊ,5,2,3
2195,상일동맹견조련사,편입성공,5,1,17
2194,고다피,여자친구와 좋은관계,5,27,37
2193,아니진짜,이직성공,5,1,4
2192,태초신,2023년도 행복하기,5,1,21
2191,쿄쿄쿄,취뽀,5,3,30
2190,병건물주,돈 많이 벌게 해주세요,5,1,13
2189,나랑같이걸을래,노래하겄습니다,5,1,25
2188,밥아저씨,로또 당첨 기원,5,10,28
2187,산토끼,건강하고 행복하자,5,7,34
2186,월풍이,기도,5,1,9
2185,김민세,인생아 잘 굴러가라,5,2,23
2184,침하하히히호호,행복하쟈,5,1,9
2183,민지짱,일안하고 먹고 살 수 있게 해주세요,5,4,28
2182,치료치료치료치료치료,돌부처야 오랜만이야,5,2,13
2181,닥뽀끔탕,부자되자,5,1,1
2180,에이스,유투브 스타,5,1,3
2179,개방장,🙏,5,10,47
2178,췸착뭰,주말평안,5,1,5
2177,커리에빠진루피,저도 좀 행복하게 해주세요.,5,2,50
2176,cpask맨,z변시합격z,5,2,7
2175,곽준빈하위호환주우재,행복하게 해주세요,5,34,45
2174,s탓짱s,저그 잘하게 해주세요,5,1,12
2173,배배로,방학,5,1,17
2172,미림된장소스,면식수행,5,1,3
2171,이로치삑궷츢,퇴사하게해주세요,5,1,5
2170,피코7,치킨,5,5,43
2169,아기침냥잉,사랑 행복 건강,5,1,30
2168,기기기어르,dd,5,1,19
2167,알머리박치기,무탈한 하루,5,1,17
2166,딱딱풀,합격,5,1,21
2165,저가요병거닌데요,계약성공,5,4,26
2164,알콩중독,인생 거저먹게 해주세요,5,1,4
2163,무장웃음단체,행복합시다,5,4,26
2162,침공군,연애좀 제발,5,1,1
2161,미운둥이이쁜둥이,2023 유럽여행 무사히 갔다올 수 있길 바라옵니다🙏🏻,5,1,25
2160,기레쓰베일,로또 당첨,5,1,1
2159,땅콩팟타이,제 소원을 이뤄주세요 소원웨건!,5,1,22
2158,고차원,돈 많이 벌게 해주세요,5,1,22
2157,오징어,따뜻해요,5,25,51
2156,두바이산타,나도 복권 당첨 제발..,5,2,8
2155,볼기큰사춘기,연금복권 1등 되게 해주세요.. 한 번만..,5,2,30
2154,영도니,하루 마무리 잘 할 수 있어 행복합니다,5,1,8
2153,찜뻘뿡쭈,제발 올해는 솔크 탈출 부탁드립니다 제발,5,1,9
2152,배수지,산타랠리,5,31,52
2151,시블링,행복,5,1,9
2150,침핰핰,내가 생각하는 거 알잖아,5,1,17
2149,여우비,원하는 대학원 연구실 가게 해주세요,5,13,16
2148,링딩딩,내일부터 공부 화이팅 사실은 지급부터 화이팅~!,5,1,27
2147,돌빵파괴자이병건,연말 보너스 많이 받게 해주세요,5,1,2
2146,언데드성기삽니다,롯데 우승,5,1,38
2145,가위꺾어진,코로나랑 독감 얼른 낫길,5,52,52
2144,대체로맑음,할머니 쾌차하시길,5,1,35
2143,거절의가속도,행복한 연말🙏,5,3,14
2142,이게아이디인가,자자,5,3,19
2141,꿈과희망,홍대 국어교육 제발 합격...!!,5,1,1
2140,침침숭숭이,취업,5,5,42
2139,저가요우원박인데요,로또 1등 당첨 제발제발제발,5,8,43
2138,삼론머스크,1,5,1,2
2137,별내동주민,23 CPA 합격👊,5,2,44
2136,데규르르,실수 넘어가기,5,1,11
2135,오마카세,만인의 평화,5,2,29
2134,김핑키,감기 낫게 해주세요,5,13,13
2133,어쩔쯔꾸르,취뽀,5,1,1
2132,그만해잉,행복하좌아,5,1,12
2131,궤굽민수,만족하며사는삶,5,22,38
2130,갱이갱이양갱이,세계평화,5,15,28
2129,누이하,오늘도 건강하게!,5,1,4
2128,애송이실박사,평범하게 살게 해주세요,5,1,23
2127,이따올때차돌짬뽕,무사히집에갈수있게해주세요,5,2,39
2126,나류현준이올시다,배불러요,5,1,24
2125,이상해풀,전역,5,2,20
2124,오늘도즐거운날입니다,돈많아지게해주세요,5,2,32
2123,류이크,로또! 가보자구! ,5,3,24
2122,근데이제침에절여진,나 우리가족 잘되게 해주세요,5,1,7
2121,세계제일종수스섹맨,출첵,5,1,28
2120,침주착펄맨,ㅊㅊ,5,2,33
2119,뭉클3895,2023년에는 여자친구도 생기고 빚도 갚게 해주세요,5,1,10
2118,중경삼림,"연금복권 1,2등 당첨되게 해주세요",5,1,8
2117,매운거못먹는사람,앞으로 하는 모든 선택에 행운이 있기를..,5,2,10
2116,미노님,하는일 별탈없이 건강하게!,5,1,28
2115,칠스탈,행복하게 해주세요,5,1,25
2114,국어익힘책문쭈,화이팅,5,36,51
2113,초선이에요옹,앗아아,5,22,48
2112,엥조엥,여자친구 생기게 해줘잉,5,3,35
2111,내포인트물어내라털보야,ㅎㅂ,5,1,2
2110,벨코즈초무침,가야할 길을 알려주세요,5,2,11
2109,ctree,가족들이 건강하길 빌어요,5,3,18
2108,누군가는해야돼,원하는 학교 합격,5,1,24
2107,침착한주펄님,건강한 몸과 마음 기르기,5,1,41
2106,털보야좋아해,프리랜서 인데 일 많이 들어오게 해주세요,5,11,35
2105,침둥이,"로또 해주세요, 아시자나요,",5,1,35
2104,상산의조자룡,안전,5,1,15
2103,니덕분이야,해외출장 무사히,5,2,22
2102,230327전역,전역하게 해주세요,5,1,11
2101,이병건이올시다,힘내자,5,1,5
2100,qOOp,로또,5,45,45
2099,꿀쟁이,2023 세무 국가직 9급 평균 90점 이상 합격,5,40,41
2098,패트와매트,로또 1등 당첨되게 해줘잉,5,1,46
2097,메탈기어솔의눈,합격 입사 근력강화,5,37,48
2096,한중왕위연,민박가즈아!,5,1,13
2095,southstar,기도,5,1,1
2094,뻐키반즈,우수학위논문 수상!,5,1,19
2093,이쁜둥이,봄탱 건강하자,5,10,48
2092,KDB,이풋볼 정신차려라,5,20,40
2091,좌붕알초우붕알풀,폭설 멈춰!,5,6,34
2090,솔로이길바래,아바타 보러 왔습니다~,5,1,36
2089,제네랄와스테,공연 성공리에 마무리 기원,5,2,14
2088,스파이시치킨랜치,로또 1등 당첨,5,34,49
2087,얼기어니,기도,5,1,17
2086,생존전문가김병철,여친 생기게 해주세요,5,2,32
2085,고양이캔따개,소개팅 제발 성공ㅎ,5,3,27
2084,진한남자,월드피스,5,8,45
2083,장두러,무사히 할일 끝낼 수 있기를...,5,3,29
2082,엠수자,크리스마스 이브엔 일찍 퇴근하게 해주세요 ,5,1,16
2081,뭉꾸운,연금복권 1등 당첨,5,5,43
2080,듬에일응,소원의 돌이 소원 들어주게 해주세요,5,1,8
2079,왓어서프라이즈,모레 토익 850 받음,5,1,11
2078,외계신호,외계인 만나게 해주세요,5,1,5
2077,NORMAN,침착맨 짱,5,1,1
2076,사2커,행복하고싶어요,5,1,26
2075,고양이,인생을 날로먹게해주세요,5,1,32
2074,꾸이맨,행복해져라~ 행복해져라~,5,4,47
2073,장료벌레,서른 한 번만!,5,1,52
2072,올해솔로탈출,여친생겨라,5,1,5
2071,삼양이,합격,5,1,6
2070,남녀칠세마동석,즐건하루,5,4,32
2069,궤소리꿈나무,오랜만에,5,1,12
2068,이왕건의잡졸,건강하고 행복하고 돈 잘벌고 걱정없고,5,2,30
2067,병거니는졸려,키크게.해주세요,5,1,10
2066,차차붐,또리리리링,5,1,5
2065,맛있는귤귤,건강,5,2,27
2064,써니써니,눈아눈아 그쳐라잉,5,2,14
2063,고무다라이,추워잉,5,1,3
2062,반짝이는바지,책임없는 쾌락,5,1,16
2061,유사과학박사,가드올리기?,5,53,53
2060,일회용소주컵,삶이 관성을 가질 수 있게 용기를 주세요,5,1,13
2059,지평좌표계,나두 여자친구,5,1,7
2058,방귀요정,메리크리스마스,5,1,19
2057,유구미삼백석,연봉 상승!,5,4,28
2056,침도스,3대 500기원 10일차,5,3,17
2055,구찌가천마넌,연애 기원!,5,31,50
2054,MSH,이번주까지 끝내자,5,1,6
2053,아모레일짱,저의 마음이 그녀에게 닿기를,5,1,20
2052,흑연퍼먹어,일안하고 돈만이벌게해주세요~~~,5,6,24
2051,똥쫄래미,올해 얼마 안남았지만 올해 이루려던 일 다 이뤄지길!,5,19,28
2050,메이슨더트리,대학원 교수님 짤리게 해주세요,5,40,40
2049,침덩이에묻혀버리고만주호민,퍼킹 솔로크리스마스,5,1,2
2048,김짱석짱진,모두 행복하게 해주세요,5,15,39
2047,대왕오징오징,4짜 물고기 잡게해줘잉(13트),5,3,43
2046,공실이,아파트 주차장에 남의 차좀 줄여주세요,5,2,17
2045,하이라ㅇㅣ트,행복,5,1,19
2044,Rudy,행복하게 해주세요!,5,1,2
2043,뉴진스국힙원탑,연애성공,5,3,26
2042,팔팔팔,엄마아빠일잘풀리게해주세영,5,1,29
2041,가나다라마밥뭇나,대학합격기원,5,2,13
2040,야나감마,야쓰,5,2,34
2039,빨간색이름,신경 쓸 일 좀 없어지게 해주세요,5,4,35
2038,길도랑,오늘 저녁 지코바 ,5,1,8
2037,집쨔맨,예띠(고양이)가 새벽에 조용히뛰게 해주세요,5,1,22
2036,관으맨,성공,5,13,33
2035,역체1,박사 졸업,5,4,19
2034,무리무리무리맨,부자되게해주세요,5,2,35
2033,구름흐린날달보기,여기가 그 영엄하다는 그 돌이 있는 곳이군ㅇ..ㅇ,5,1,3
2032,오히려죻아,할꺼좀 하자,5,2,28
2031,가랑비는맞는다하지만,고집멸도,5,1,32
2030,마토야,따뜻해져라,5,3,32
2029,말년서,모든일이잘될거야,5,6,40
2028,빨로빨로미,걱정없게 해주세요,5,6,10
2027,무빙훈,로또 1등 기원,5,1,7
2026,계절밥상,오늘 술 안취하기,5,1,7
2025,자허블중독자,행복,5,1,1
2024,타니닝,부자,5,1,26
2023,퐁당퐁당,우리동생 하고싶은거 이루어졌으면 좋겠어용,5,2,15
2022,인류발전기원하는빅특이점맨,특이점 빨리오게 해주세요,5,1,41
2021,예절맨,힘이 나게 해주세요.,5,13,39
2020,고담시티,체력증진기원,5,1,25
2019,한국의디즈니이병건,실버가게 해줘잉,5,9,27
2018,어이구선생님들,행복한 꿈을 꾸게 해주세요,5,3,35
2017,카카루도치킨맛,성공할꺼야,5,1,2
2016,대추야자,피부야 그만 간지러워~!,5,2,10
2015,잠실차돌녀,침착맨만나기,5,31,41
2014,곱게자란아이,이너피스,5,1,2
2013,휙휙♥,건강,5,29,50
2012,멋쟁이대추토마토,제발 차량직,5,1,33
2011,멘수르,평온 기원,5,13,31
2010,ケロロ,주식AI 성공 기원,5,27,46
2009,옾카페스타일,좋은 밤,5,9,43
2008,침하하즉시가입,내일도 평화로운 하루 되게 해주세요,5,1,44
2007,이요코,ㄹㄸ,5,3,28
2006,주커님이날보셨어,ㄱ,5,2,26
2005,쭈삼불고기,목돈들어오게 해주세요,5,1,27
2004,햄마와치,주식 오르게 해주세요,5,1,7
2003,산데비슷한,핫팩 빨리오게 해주시와요,5,4,16
2002,침쥬우,엄마아빠오빠항상건강하고행복하자요,5,1,6
2001,수원청개구리,시험합격,5,1,39
2000,침스트라침무스,국시합격,5,35,37
1999,덩이엉덩이,나만의 브랜드를만들어,5,1,3
1998,214ㅁ,1,5,17,19
1997,힙합전사설운도,안전운전,5,1,20
1996,오필리아,해줘요에 올린 거 하게 해주세용,5,1,7
1995,바람개비,이번주 야스하는 사람 다 임신하게 해주세요,5,1,18
1994,완하하,눈 좀 그쳐라아 주말 데이트 못하겠다 ㅠ,5,32,41
1993,김뇸냠,행복하게 해주세요,5,1,11
1992,안녕하세요주인,돈 많이벌게해주세요,5,1,4
1991,시켜줘너의명예경찰관,다 ㄲㅈ,5,20,24
1990,지각맨,gg,5,18,45
1989,작은갱이,취뽀...제발,5,3,10
1988,아기삵,술자리에 남자 오게 해주세요,5,1,33
1987,신사90,권,5,6,39
1986,먹틸리언,필승 가고시픈 학교 합격,5,2,29
1985,침챢먠,버거4.5 장사 잘되게 해주세요!,5,12,30
1984,김구름,정리의 요정이 내 방 좀 치워줘,5,2,19
1983,가지가내밥,정말 괜찮은 사람이면 다가오고 아니면 그냥 없었던 일,5,53,53
1982,조짐성편두통,별일 없이 올해 마무리 ,5,1,11
1981,Namhaha,전역!,5,11,47
1980,심술둥이,플리 꽉차게 해주세요,5,1,25
1979,과장님,로또 1등 5장 당첨되게 해주세요,5,3,18
1978,우주공장안주인,닉곧내,5,6,23
1977,문경한국인,내 살 빼주시요 ,5,6,18
1976,켜털킹,어우 졸려,5,1,22
1975,빨간동화,로또 1등 독식 !v,5,1,13
1974,초코우유,밥묵자,5,11,43
1973,침허허,나처럼 살지마시오,5,2,33
1972,침펄풍이,모두 건강하고 침하하 친구들 잘 되게 해주세요,5,1,17
1971,완전즐겜유저,인생...,5,44,44
1970,ksy21n,영원한 생명 내놔,5,1,3
1969,소남자,로또 건강,5,1,25
1968,침윤륜,침착맨 셀카 plz,5,3,44
1967,원조깜덱,세포야 잘부탁한다,5,1,1
1966,JISEOP,부자,5,3,36
1965,불뫼동꿀주먹,너무추웡,5,4,14
1964,할아버지,꽁꽁꽁,5,53,53
1963,쭈다다쿵,길을 찾게 해주세요,5,1,6
1962,조이e,로또 일등,5,2,13
1961,위이잉,침착맨 대머리,5,1,2
1960,오즈의마법사,사랑하는 사람들이 모두 아프지않고 행복하게 해주세요,5,1,28
1959,sh1amp,연차이월되게해주세요,5,1,2
1958,nohomq,가군 추합하게 해주세요,5,1,1
1957,seolhee,화이팅,5,1,8
1956,다만구쭈를구하소서,우원박 로또5등 당첨되게 해주세요,5,1,13
1955,안녕v,날씨가 미쳤어요.. 부디 퇴근때는 버스가 와주기를ㅠㅠㅠ,5,1,24
1954,공장장은아니고,내일 소원 두개로 해주세요,5,41,44
1953,betelgeuse,세계 평화,5,1,2
1952,널포인트익셉션,이직기원,5,1,14
1951,누룽지콘,집중 잘하게 해줘잉,5,5,50
1950,파란숲,로또1등 당첨되게해주세욧!,5,2,12
1949,침버거중독자,사업성공,5,9,13
1948,말보로라이트,이번 작품 대박나게 해주세요!,5,24,28
1947,제주집사,소원의돌,5,5,39
1946,러시아그리즐리,편입시험을 합격기원합니다.,5,1,2
1945,강동구물주먹,대기업 취뽀,5,19,31
1944,ORBIT,제발 억셉!!!,5,1,7
1943,Enri,로또 1등 당첨좀요,5,12,31
1942,은둔형소인배,감기좀 가져가주세요ㅠ,5,1,2
1941,으중한김으중,침착맨 만나게 해주세요,5,5,19
1940,침착한알파카,우리 결혼하게 해주세요!,5,23,50
1939,포동포동쿤,냠냠,5,1,22
1938,옾풍옾풍옾,시험 합격하게 해주세용,5,3,34
1937,luv,뉴진스 만나고싶다!!,5,10,40
1936,몽실몽실해,오늘도 목표를 이룰 수 있기를,5,1,18
1935,침착해,아차차 오늘 기도 잊을뻔,5,46,52
1934,굴러가는돌,결항이 되지 말았어야지...,5,1,19
1933,투실버윈,매일 그림,5,2,39
1932,마라탕빌런,왕날편,5,1,15
1931,잘생둥이,역도 잘하게 해주세용,5,1,20
1930,쭈풍궤,즐거운 크리스마스~,5,1,2
1929,김험블,ㅊㅊ,5,5,31
1928,예쁜마음속에피어난산호둥이,마음에 평화를 줘잉~~~ ,5,1,36
1927,자오자오펄칭자오,아나토마지 합격기원,5,5,18
1926,베개나라공주,눈아 그만와,5,7,50
1925,나완전알았어,황새야 와라 재미없다~,5,8,48
1924,침착의민족,메리크리스마스~,5,1,18
1923,메챠쿠챠,로또 1등당첨 ,5,1,5
1922,911,다들힘내들다,5,2,26
1921,이이이,최고민수 합방 기원,5,14,51
1920,목동다이옥신,기도,5,52,52
1919,지드래곤,수시합격,5,19,29
1918,타카네루이,루이랑 결혼하게 해주세요,5,6,48
1917,고간넉넉바지,좋은꿈꾸게해주세요,5,1,4
1916,어이김선생,만수무강,5,1,19
1915,특착맨,우리가족 건강하게 해주세요,5,3,16
1914,이주현주이,감사한 마음으로 작별인사 하기를,5,2,13
1913,침착한상여자,돈 주세요,5,2,13
1912,DIZZY,금요일 즉시 놀아 ,5,6,45
1911,방랑회원,동차합격,5,1,3
1910,왕만두,꾸준해지기🙏,5,1,5
1909,침공맨,능력없는 여우 직원 그만두게 해주세요 젭 할 ~,5,1,22
1908,호크아이손베임,행복해져라,5,1,2
1907,반종수연합,일본 여행 갈래요,5,2,3
1906,원자탄,로또 1등,5,6,36
1905,이말년침착맨이병건레츠고,조심 또 조심,5,1,34
1904,키요하루,평생 놀고 먹게 해주세요..,5,15,36
1903,아델리핑구,들숨에 행복을 날숨에 재물을,5,1,14
1902,진김욱,추위야 재미없다 가라~,5,1,12
1901,Krbaaa,로또 1등 당첨 기원,5,1,38
1900,짐레옥,날씨야 좀 풀려라~,5,1,1
1899,이로운수달,한예종 23학번 제발요 제발요 제발요,5,2,12
1898,회계민수,무사고 기원,5,4,42
1897,이시우라,코로나 꺼져,5,1,23
1896,임동민수,제발 너도 나를 좋아해줘 제발 먼저 연락해줘,5,14,29
1895,너무감사하다,마음 넓게 먹기,5,1,17
1894,카즈카즈,건강,5,1,1
1893,마라샹꿔바로우,오늘 시간이 빨리 가기를🙏,5,1,24
1892,염소가그리운수달,내년 상반기 이전 취업 헤헤,5,2,16
1891,불꽃소방,로또 1등,5,17,43
1890,귤낑깡,저한테 좋은 사람 만나게 해주세요~!! 제발~!!,5,5,24
1889,소원좀들어줘잉,내년엔멋진어른이될래요,5,26,36
1888,침카페옾카페,삼국지 붐은 온다,5,52,52
1887,펭하하하,취뻐,5,1,13
1886,침하하즐거운인생,크리스마스에 여친 생기게 해주세요,5,2,8
1885,밍밍한망고,약대 게섯거라~~~,5,1,2
1884,줍줍가게,줍줍가게 연매출 10억 달성,5,6,42
1883,규르가르,fnff,5,5,42
1882,윌링토비,전역시켜주세요,5,2,14
1881,김도랜드,아 더이상 전화 안오게 해주세요~~~,5,1,8
1880,단군이좋군,군대 가기 싫어잉,5,16,48
1879,침투부어워즈,2024입시성공,5,4,40
1878,조조가든,😆,5,40,41
1877,박성화,행복하게해주세여~,5,46,46
1876,뽀로롤롱,제발최종합격,5,21,45
1875,mk2,냠,5,1,5
1874,커피콩,건강,5,53,53
1873,항문낭짜조,칼퇴!!!,5,5,31
1872,총총총,잘 이겨낼 수 있게 해주세요,5,1,3
1871,카더재혁,모두의 소원이 이루어지게 해주세요,5,4,32
1870,침야옹,모든 고양이들 건강 행복,5,1,4
1869,좋아오히려,점심시간 빨리 오게 해주세요,5,2,4
1868,hate,췌장이 나아서 세분 처럼 좋은 만화가가 되고 싶어요,5,2,6
1867,침고트,내일도 안전운전,5,1,14
1866,뷰리츄,뀨,5,2,2
1865,뚱뚱이뚱이,내다리내놔..,5,1,18
1864,치마하하,월급 좀 줘라,5,53,53
1863,노지선,건축기사 실기 시험 합격,5,1,3
1862,거니와더니,로또 1등 당첨 제발..,5,1,6
1861,라임애비,로또,5,1,2
1860,Eri,승진,5,1,1
1859,주우재후배,공시합격,5,7,43
1858,닉네임변경잰7934,부자되게 해주세요.,5,2,2
1857,침덩컨,합격,5,4,49
1856,킹갓봉,로또당첨,5,2,19
1855,리세틀,벼락부자,5,2,10
1854,침평일,조은하루,5,7,49
1853,라따구리,🙏🏻,5,4,37
1852,LA침숭이,국가고시 1등급,5,2,33
1851,사탕들렸잖어,빚 갚고 인생의 빛을 반짝반짝 로또1등기원,5,1,9
1850,자객물만두,머리수술해서 아파,5,1,9
1849,장호장호,부자만들어줘잉,5,1,24
1848,리버브,세계평화,5,1,9
1847,메멘토모리,Memento moris,5,1,26
1846,침과츄,평안한 마음,5,1,6
1845,옥선생,비나이다 제 소원은..,5,11,39
1844,주호민머리깍아라,앙,5,4,19
1843,DJ침나니,이번엔 오래가길 ,5,1,6
